variant,case_id,center,modality_group,t2_present,class_id,metric_name,proposal_threshold,proposal_recall,proposal_precision,proposal_voxels,gt_voxels,proposal_component_count,proposal_small_fp_count,proposal_remote_fp_count,proposal_outside_union_fp_voxels,proposal_gate_mean,proposal_gate_p95,uncertainty_mean,local_anatomy_confidence_mean
srr_v2_capacity12_proposal,Case7005,CenterG,C0+LGE,False,5,myops_scar,0.5,,0.0,103,0,5,3,5,10,0.0005003992118872702,0.00042101420694962144,0.00014877687499392778,0.055571798235177994
srr_v2_capacity12_proposal,Case8003,CenterH,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,5.5431428336305544e-08,9.62768059720176e-11,1.8739077844998064e-08,0.03019753098487854
srr_v2_capacity12_proposal,Case8003,CenterH,LGE-only,False,5,myops_scar,0.5,0.34023668639053256,0.34519725557461406,2332,2366,28,20,5,1527,0.006661910563707352,0.0017069909954443574,0.0023346974048763514,0.03019753098487854
srr_v2_capacity12_proposal,Case8011,CenterH,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,3.7563882671065585e-08,3.570038578995516e-12,1.6196432639503655e-08,0.005222781095653772
srr_v2_capacity12_proposal,Case8011,CenterH,LGE-only,False,5,myops_scar,0.5,0.31412103746397696,0.11925601750547046,914,347,19,13,4,805,0.002911351388320327,0.0016321883304044604,0.0014386717230081558,0.005222781095653772
srr_v2_capacity12_proposal,Case8015,CenterH,LGE-only,False,4,myops_edema,0.5,,0.0,23,0,2,2,2,23,5.208100992604159e-05,5.305079708861626e-10,3.20080725941807e-05,0.008265234529972076
srr_v2_capacity12_proposal,Case8015,CenterH,LGE-only,False,5,myops_scar,0.5,0.23356401384083045,0.21215295966474593,1909,1734,31,20,8,1504,0.005059522110968828,0.0010257153771817684,0.00183149054646492,0.008265234529972076
srr_v2_capacity12_proposal,Case8019,CenterH,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,3.2192835419664334e-07,2.5625454449368368e-12,2.5109815737778263e-07,0.00708937831223011
srr_v2_capacity12_proposal,Case8019,CenterH,LGE-only,False,5,myops_scar,0.5,0.562929061784897,0.25976768743400214,947,437,18,15,4,701,0.003006208688020706,0.0013319685822352767,0.0012066803174093366,0.00708937831223011
srr_v2_capacity12_proposal,Case8021,CenterH,LGE-only,False,4,myops_edema,0.5,,0.0,7,0,2,2,2,7,2.0306240912759677e-05,1.0707604247706115e-10,5.702984253730392e-06,0.005084301810711622
srr_v2_capacity12_proposal,Case8021,CenterH,LGE-only,False,5,myops_scar,0.5,0.03333333333333333,0.007662835249042145,261,60,19,13,11,259,0.0012146771186962724,0.001131126657128334,0.0005596567061729729,0.005084301810711622
srr_v2_capacity12_proposal,Case8022,CenterH,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,2.7576818411034765e-06,3.640005519223166e-10,2.135496970367967e-06,0.016211703419685364
srr_v2_capacity12_proposal,Case8022,CenterH,LGE-only,False,5,myops_scar,0.5,0.4264919941775837,0.2851581508515815,2055,1374,22,14,14,1469,0.005869841203093529,0.0013870088150724769,0.0019742995500564575,0.016211703419685364
srr_v2_capacity12_proposal,Case8023,CenterH,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.9596614109218535e-08,6.995338752702196e-10,9.56727763679055e-09,0.00637449137866497
srr_v2_capacity12_proposal,Case8023,CenterH,LGE-only,False,5,myops_scar,0.5,0.5413070283600493,0.3534621578099839,1242,811,18,14,2,803,0.0034648124128580093,0.0005454318597912788,0.0009542431798763573,0.00637449137866497
srr_v2_capacity12_hardneg,Case1002,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.9875296857208014e-05,2.2921391064301133e-05,0.8973022103309631,0.013119141571223736
srr_v2_capacity12_hardneg,Case1002,CenterA,LGE-only,False,5,myops_scar,0.5,0.472356935014549,0.46052009456264775,2115,2062,23,16,6,240,0.003592909313738346,4.909275958198123e-06,0.0007328690844587982,0.013119141571223736
srr_v2_capacity12_hardneg,Case1007,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.8012855434790254e-05,1.9297449398436584e-05,0.8652715086936951,0.009500384330749512
srr_v2_capacity12_hardneg,Case1007,CenterA,LGE-only,False,5,myops_scar,0.5,0.616580310880829,0.32102095870512554,4819,2509,38,28,17,1761,0.0030795179773122072,6.612170864173095e-07,0.0005624248296953738,0.009500384330749512
