case_id,center,metric_name,best_case_model,nnunet_dice,mosaic_dice,case_oracle_dice,union_prediction_dice,voxel_tp_oracle_dice,unique_recovery_mosaic_over_nnunet_fraction,unique_recovery_nnunet_over_mosaic_fraction
Case3042,CenterC,pure_edema,nnunet_oof,0.3131014063656551,0.0,0.3131014063656551,0.3131014063656551,0.3277799302595893,0.0,0.19601482854494903
Case3042,CenterC,lesion_union,nnunet_oof,0.8420616506463374,0.8013313257785878,0.8420616506463374,0.8456121753615506,0.8996294506202674,0.07364568081991216,0.07730600292825769
Case3043,CenterC,scar,mosaic_clean_oof,0.43825868564252823,0.5012831479897348,0.5012831479897348,0.5232574000818442,0.8279732354845672,0.32081031307550645,0.058931860036832415
Case3043,CenterC,pure_edema,nnunet_oof,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Case3043,CenterC,lesion_union,mosaic_clean_oof,0.349825378346915,0.5826517967781908,0.5826517967781908,0.5436725901992461,0.8019062748212867,0.3505701405462742,0.045876425351365685
Case5003,CenterE,scar,nnunet_oof,0.17414965986394557,0.06015037593984962,0.17414965986394557,0.12557973599714592,0.23961878829135466,0.037122969837587005,0.07424593967517401
Case5003,CenterE,lesion_union,nnunet_oof,0.17414965986394557,0.06015037593984962,0.17414965986394557,0.12557973599714592,0.23961878829135466,0.037122969837587005,0.07424593967517401
Case6008,CenterF,scar,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case6008,CenterF,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case6009,CenterF,scar,nnunet_oof,0.5488929889298892,0.24957841483979765,0.5488929889298892,0.40360258936110327,0.7257085020242915,0.09690230341540905,0.2756155679110405
Case6009,CenterF,lesion_union,nnunet_oof,0.5488929889298892,0.24957841483979765,0.5488929889298892,0.40360258936110327,0.7257085020242915,0.09690230341540905,0.2756155679110405
Case7006,CenterG,scar,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case7006,CenterG,lesion_union,nnunet_oof,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Case7009,CenterG,scar,mosaic_clean_oof,0.621955077507118,0.6392579593883179,0.6392579593883179,0.6120218579234973,0.9611940298507463,0.21910919540229884,0.009339080459770116
Case7009,CenterG,lesion_union,mosaic_clean_oof,0.621955077507118,0.6392579593883179,0.6392579593883179,0.6120218579234973,0.9611940298507463,0.21910919540229884,0.009339080459770116
Case8001,CenterH,scar,nnunet_oof,0.521694742215416,0.32786885245901637,0.521694742215416,0.5469011725293133,0.6787941787941788,0.11172305271439811,0.26986624704956724
Case8001,CenterH,lesion_union,nnunet_oof,0.521694742215416,0.32786885245901637,0.521694742215416,0.5469011725293133,0.6787941787941788,0.11172305271439811,0.26986624704956724
Case8007,CenterH,scar,mosaic_clean_oof,0.4535211267605634,0.659043659043659,0.659043659043659,0.6708484648398811,0.8304045770331018,0.3724668064290706,0.045422781271837874
Case8007,CenterH,lesion_union,mosaic_clean_oof,0.4535211267605634,0.659043659043659,0.659043659043659,0.6708484648398811,0.8304045770331018,0.3724668064290706,0.045422781271837874
Case8012,CenterH,scar,mosaic_clean_oof,0.613834173156207,0.6580214894405335,0.6580214894405335,0.6504751847940866,0.8539741219963032,0.20483870967741935,0.02903225806451613
Case8012,CenterH,lesion_union,mosaic_clean_oof,0.613834173156207,0.6580214894405335,0.6580214894405335,0.6504751847940866,0.8539741219963032,0.20483870967741935,0.02903225806451613
Case8014,CenterH,scar,mosaic_clean_oof,0.08834586466165413,0.12223071046600459,0.12223071046600459,0.15032211882605584,0.2153846153846154,0.06666666666666667,0.028735632183908046
Case8014,CenterH,lesion_union,mosaic_clean_oof,0.08834586466165413,0.12223071046600459,0.12223071046600459,0.15032211882605584,0.2153846153846154,0.06666666666666667,0.028735632183908046
Case8026,CenterH,scar,nnunet_oof,0.565600882028666,0.5228758169934641,0.565600882028666,0.5077881619937694,0.9490538573508006,0.1925207756232687,0.01662049861495845
Case8026,CenterH,lesion_union,nnunet_oof,0.565600882028666,0.5228758169934641,0.565600882028666,0.5077881619937694,0.9490538573508006,0.1925207756232687,0.01662049861495845
Case8030,CenterH,scar,mosaic_clean_oof,0.6358774914924648,0.6942355889724311,0.6942355889724311,0.6935355147645651,0.842462433349491,0.1800670016750419,0.031825795644891124
Case8030,CenterH,lesion_union,mosaic_clean_oof,0.6358774914924648,0.6942355889724311,0.6942355889724311,0.6935355147645651,0.842462433349491,0.1800670016750419,0.031825795644891124
Case8035,CenterH,scar,mosaic_clean_oof,0.5883116883116883,0.5944676409185804,0.5944676409185804,0.5957756737072105,0.9166977960403436,0.22137931034482758,0.060689655172413794
Case8035,CenterH,lesion_union,mosaic_clean_oof,0.5883116883116883,0.5944676409185804,0.5944676409185804,0.5957756737072105,0.9166977960403436,0.22137931034482758,0.060689655172413794
